ID tce k1_i k2_i m1_i m2_i r1_i r2_i mc1_i mc2_i rc1_i rc2_i sma_i ecc_i  k1_f k2_f m1_f m2_f r1_f r2_f sma_f  remark
    1424    16.7177   4  1  13.943  10.513 2.19e+02 4.18e+00   4.663   0.000 1.72e+00 0.00e+00 3.93e+03 9.47e-01    7  1   4.663  10.513 1.72e+00 4.18e+00 4.00e+01   Others
    1429    25.0979   5  4  10.645  10.444 9.41e+02 3.54e+01   3.701   2.929 9.37e-01 3.20e-02 2.47e+03 3.11e-03    8  7   3.701   2.929 9.37e-01 3.20e-02 2.34e+00   Others
    1430    18.6320   5  1  12.862  12.083 9.03e+02 8.77e+00   4.663   0.000 5.65e+01 0.00e+00 2.35e+03 5.14e-01    8  1   4.663  12.083 5.65e+01 8.77e+00 1.88e+02   Others
    1440    18.3222   5  1  12.925  10.616 1.49e+03 5.43e+00   4.737   0.000 8.77e+01 0.00e+00 3.75e+03 7.95e-03    8  1   4.737  10.616 8.77e+01 5.43e+00 2.81e+02   Others
    1463    18.0321   4  1  13.244  11.361 4.11e+02 5.60e+00   4.553   0.000 7.19e+00 0.00e+00 3.83e+03 8.96e-01    7  1   4.553  11.361 7.19e+00 5.60e+00 8.65e+01   MergerOf13-13
    1463    21.3738  13  2   1.388  11.343 0.00e+00 2.96e+02   0.000   2.602 0.00e+00 6.40e-01 1.90e+03 9.86e-01   13  7   1.388   2.602 0.00e+00 6.40e-01 5.32e+00   MergerOf13-13
    1464    22.4203   4  3  11.313  10.993 3.53e+01 4.78e+02   3.335   2.495 4.36e-02 5.24e-01 1.27e+03 4.16e-01    7  7   3.335   2.495 4.36e-02 5.24e-01 1.48e+00   Others
    1469     8.2881  14  4  13.214  46.527 0.00e+00 7.04e+02   0.000  17.536 0.00e+00 3.01e+01 1.00e+03 7.04e-01   14  7  13.214  17.536 0.00e+00 3.01e+01 5.21e+01   Others
    1474    18.8633   4  1  12.849  12.028 2.67e+02 8.84e+00   4.316   0.000 1.14e+01 0.00e+00 9.47e+02 7.10e-01    7  1   4.316  12.028 1.14e+01 8.84e+00 5.27e+01   Others
    1476     7.0930   4  1  27.820  22.257 1.26e+03 8.00e+00  10.369   0.000 4.72e+01 0.00e+00 5.56e+03 8.00e-01    7  1  10.369  22.257 4.72e+01 8.00e+00 2.63e+02   MergerOf14-13
    1476     9.2320  14  4   6.455  21.944 0.00e+00 1.19e+02   0.000   7.337 0.00e+00 3.09e+00 2.43e+02 2.13e-01   14  7   6.455   7.337 0.00e+00 3.09e+00 7.91e+00   MergerOf14-13
    1480    23.0843   5  1  11.216  10.438 1.37e+03 7.97e+00   3.945   0.000 8.12e+01 0.00e+00 3.56e+03 2.32e-02    8  1   3.945  10.438 8.12e+01 7.97e+00 2.72e+02   Others
    1482    22.0778   2  1  11.102  10.666 2.84e+02 7.70e+00   2.523   0.000 4.15e+00 0.00e+00 1.71e+03 8.91e-01    7  1   2.523  10.666 4.15e+00 7.70e+00 3.63e+01   Others
    1487     7.8687   4  1  25.330  20.651 1.72e+02 9.22e+00   8.703   0.000 1.30e+00 0.00e+00 3.65e+03 9.53e-01    7  1   8.703  20.651 1.30e+00 9.22e+00 3.56e+01   Others
    1488     3.7258   4  1  75.922  24.877 5.66e+03 7.15e+00  33.995   0.000 7.55e+02 0.00e+00 3.11e+03 7.94e-01    7  1  33.995  24.877 7.55e+02 7.15e+00 4.88e+02   Others
    1489     9.4724   4  1  21.474  18.240 7.16e+02 9.01e+00   7.704   0.000 1.43e+01 0.00e+00 6.18e+03 8.94e-01    7  1   7.704  18.240 1.43e+01 9.01e+00 1.58e+02   Others
    1490    19.6942   5  1  11.262  10.477 1.88e+03 5.45e+00   4.471   0.000 1.37e+02 0.00e+00 4.87e+03 5.61e-02    8  1   4.471  10.477 1.37e+02 5.45e+00 4.44e+02   Others
    1491     9.3370   4  1  21.545  19.679 1.70e+03 9.15e+00   7.976   0.000 2.34e+01 0.00e+00 2.47e+04 9.38e-01    7  1   7.976  19.679 2.34e+01 9.15e+00 4.33e+02   Others
    1493    22.6634   5  1  10.938  11.072 7.55e+02 6.81e+00   3.994   0.000 7.82e+01 0.00e+00 1.05e+03 4.59e-01    8  1   3.994  11.072 7.82e+01 6.81e+00 1.40e+02   Others
    1496    21.1583   5  1  11.839  11.203 1.13e+03 8.80e+00   4.218   0.000 6.89e+01 0.00e+00 2.94e+03 1.24e-02    8  1   4.218  11.203 6.89e+01 8.80e+00 2.31e+02   Others
    1501    12.0635   4  1  17.628  13.801 9.33e+02 9.70e+00   6.336   0.000 5.45e+00 0.00e+00 2.71e+04 9.66e-01    7  1   6.336  13.801 5.45e+00 9.70e+00 2.02e+02   Others
    1503    26.4436   7  4   1.382  20.460 3.23e-01 1.19e+02   0.000   6.813 0.00e+00 1.01e+00 1.95e+02 0.00e+00    7  7   1.382   6.813 3.23e-01 1.01e+00 1.94e+00   Others
    1509    11.9497   4  1  17.831  16.827 3.52e+02 1.17e+01   6.178   0.000 1.94e+01 0.00e+00 9.80e+02 6.49e-01    7  1   6.178  16.827 1.94e+01 1.17e+01 6.99e+01   Others
    1510    27.9174   5  4   9.969   9.951 7.74e+02 7.19e+01   3.420   3.173 2.00e+00 1.80e-01 2.04e+03 1.12e-04    8  7   3.420   3.173 2.00e+00 1.80e-01 5.19e+00   Others
    1513    22.8806   4  1  11.359  10.607 3.68e+02 7.97e+00   3.885   0.000 1.50e+01 0.00e+00 1.42e+03 7.45e-01    7  1   3.885  10.607 1.50e+01 7.97e+00 7.54e+01   Others
    1516    21.3484   4  1  11.847  11.003 3.66e+02 8.29e+00   4.019   0.000 7.16e+00 0.00e+00 3.18e+03 8.84e-01    7  1   4.019  11.003 7.16e+00 8.29e+00 8.09e+01   MergerOf13-13
    1516    22.4792  13  4   1.272  10.995 0.00e+00 5.12e+02   0.000   2.520 0.00e+00 1.71e+01 1.65e+02 6.84e-01   13  7   1.272   2.520 0.00e+00 1.71e+01 7.15e+00   MergerOf13-13
    1524    12.3887  14  4   9.198  30.896 0.00e+00 5.24e+02   0.000  11.287 0.00e+00 4.81e+00 3.88e+03 8.77e-01   14  7   9.198  11.287 0.00e+00 4.81e+00 4.36e+01   Others
    1534     3.5889   4  1  83.893  26.494 6.23e+03 7.05e+00  38.829   0.000 2.33e+03 0.00e+00 1.14e+02 0.00e+00    7  1  38.829  26.494 2.33e+03 7.05e+00 4.95e+01   Others
    1552     3.8890   4  1  67.658  20.458 3.25e+03 5.50e+00  29.041   0.000 2.47e+02 0.00e+00 3.26e+03 5.49e-01    7  1  29.041  20.458 2.47e+02 5.50e+00 2.93e+02   Others
    1554    17.7177   4  1  13.323  10.653 8.66e+01 5.12e+00   4.184   0.000 1.30e+00 0.00e+00 7.50e+02 8.78e-01    7  1   4.184  10.653 1.30e+00 5.12e+00 1.49e+01   Others
    1556     8.2682  14  4  16.045  48.692 0.00e+00 8.47e+02   0.000  18.624 0.00e+00 1.91e+02 8.89e+01 1.36e-01   14  7  16.045  18.624 0.00e+00 1.91e+02 2.44e+01   MergerOf14-14
    1561    19.8419   5  4  12.338  12.236 1.08e+03 4.61e+01   4.437   3.506 1.28e+00 4.94e-02 2.83e+03 9.29e-03    8  7   4.437   3.506 1.28e+00 4.94e-02 3.21e+00   Others
    1563     9.9665   4  1  20.621  15.970 2.89e+02 6.59e+00   7.146   0.000 1.27e+01 0.00e+00 8.79e+02 6.87e-01    7  1   7.146  15.970 1.27e+01 6.59e+00 4.97e+01   Others
    1572    12.0869   4  1  17.607  15.631 1.10e+02 8.52e+00   5.778   0.000 4.33e+00 0.00e+00 3.91e+02 7.03e-01    7  1   5.778  15.631 4.33e+00 8.52e+00 2.02e+01   Others
    1578     9.1437   4  1  22.170  13.618 2.17e+02 4.69e+00   7.630   0.000 2.05e+00 0.00e+00 2.78e+03 9.20e-01    7  1   7.630  13.618 2.05e+00 4.69e+00 3.36e+01   Others
    1581    17.2871   4  1  13.622  10.179 2.09e+02 0.00e+00   4.531   0.000 1.18e-01 0.00e+00 5.18e+04 9.96e-01    7  1   4.531  10.179 1.18e-01 0.00e+00 3.77e+01   Others
    1585    21.9159   2  1  11.155  10.030 3.46e+02 5.75e+00   2.539   0.000 5.10e+00 0.00e+00 1.94e+03 9.03e-01    7  1   2.539  10.030 5.10e+00 5.75e+00 4.15e+01   Others
    1588    15.2026  14  5   8.860  14.977 0.00e+00 1.41e+03   0.000   5.746 0.00e+00 7.39e+01 3.32e+03 0.00e+00   14  8   8.860   5.746 0.00e+00 7.39e+01 2.16e+02   Others
    1596    26.7403   7  4   1.286  20.671 2.64e-01 1.29e+02   0.000   6.918 0.00e+00 1.04e+00 2.10e+02 0.00e+00    7  7   1.286   6.918 2.64e-01 1.04e+00 1.96e+00   Others
    1601    12.8805  14  4   8.719  29.604 0.00e+00 1.25e+02   0.000   9.793 0.00e+00 3.19e+00 2.55e+02 3.94e-01   14  7   8.719   9.793 0.00e+00 3.19e+00 8.19e+00   MergerOf14-14
    1607     8.8413  14  4   8.127  43.794 0.00e+00 7.45e+02   0.000  16.844 0.00e+00 1.77e+01 1.41e+03 3.65e-01   14  7   8.127  16.844 0.00e+00 1.77e+01 4.00e+01   Others
    1610    10.4201   4  4  19.851  19.434 6.19e+02 4.38e+01   7.058   5.769 2.73e-01 1.78e-02 7.26e+03 9.13e-01    7  7   7.058   5.769 2.73e-01 1.78e-02 3.07e+00   Others
    1614    22.2464   2  1  11.049  10.827 3.22e+02 9.85e+00   2.509   0.000 1.15e+00 0.00e+00 8.71e+03 9.73e-01    7  1   2.509  10.827 1.15e+00 9.85e+00 4.54e+01   Others
    1614    22.9918   7  4   2.505  10.822 4.17e-01 6.34e+02   0.000   2.444 0.00e+00 7.17e+01 4.54e+01 0.00e+00    7  7   2.505   2.444 4.17e-01 7.17e+01 6.93e+00   Others
    1620     8.9749   4  1  22.407  13.574 1.14e+03 8.25e+00   8.190   0.000 7.22e+00 0.00e+00 2.45e+04 9.59e-01    7  1   8.190  13.574 7.22e+00 8.25e+00 1.95e+02   Others
    1624     9.0885   4  1  22.067  12.500 1.62e+03 4.76e+00   8.163   0.000 6.29e+01 0.00e+00 4.79e+03 6.70e-01    7  1   8.163  12.500 6.29e+01 4.76e+00 2.33e+02   Others
    1627    18.0684   7  4   1.462  26.883 2.91e-01 1.50e+02   0.000   9.196 0.00e+00 1.12e+00 2.41e+02 0.00e+00    7  7   1.462   9.196 2.91e-01 1.12e+00 2.07e+00   Others
    1630    12.4967  14  2   8.750  31.050 0.00e+00 1.31e+02   0.000  10.135 0.00e+00 1.84e+00 4.81e+02 8.12e-01   14  7   8.750  10.135 0.00e+00 1.84e+00 8.47e+00   Others
    1632    12.6836   4  1  17.030  11.980 4.36e+02 0.00e+00   5.944   0.000 3.50e-01 0.00e+00 8.18e+04 9.94e-01    7  1   5.944  11.980 3.50e-01 0.00e+00 8.42e+01   Others
    1635    28.7386   5  4   9.810   9.818 5.98e+02 3.58e+02   3.347   3.305 6.66e+00 3.96e+00 1.58e+03 1.84e-01    8  7   3.347   3.305 6.66e+00 3.96e+00 1.75e+01   Others
    1637     5.4182   2  1  37.766  10.028 3.03e+02 3.39e+00  13.213   0.000 7.09e+00 0.00e+00 6.92e+02 7.61e-01    7  1  13.213  10.028 7.09e+00 3.39e+00 1.99e+01   Others
    1640     4.0020   4  1  62.890  20.328 4.73e+03 6.04e+00  26.671   0.000 1.00e+02 0.00e+00 2.11e+04 7.80e-01    7  1  26.671  20.328 1.00e+02 6.04e+00 5.29e+02   Others
    1643    23.0526   5  1  11.273  10.569 9.40e+02 8.21e+00   3.945   0.000 5.53e+01 0.00e+00 2.44e+03 2.93e-03    8  1   3.945  10.569 5.53e+01 8.21e+00 1.86e+02   Others
    1645    20.3363   4  1  12.210  11.219 6.32e+02 7.13e+00   4.262   0.000 2.39e+01 0.00e+00 2.74e+03 7.85e-01    7  1   4.262  11.219 2.39e+01 7.13e+00 1.34e+02   Others
    1646    18.8388   5  1  11.276  11.964 1.99e+03 8.18e+00   4.634   0.000 1.66e+02 0.00e+00 5.32e+03 1.32e-01    8  1   4.634  11.964 1.66e+02 8.18e+00 5.52e+02   Others
    1649    22.5411   5  4  11.442  11.355 9.43e+02 4.13e+01   4.014   3.495 1.22e+00 5.02e-02 2.48e+03 2.91e-03    8  7   4.014   3.495 1.22e+00 5.02e-02 3.11e+00   Others
    1653    10.6459  14  4   7.395  35.137 0.00e+00 1.12e+03   0.000  13.381 0.00e+00 2.89e+01 2.18e+03 3.15e-01   14  7   7.395  13.381 0.00e+00 2.89e+01 6.69e+01   Others
    1654     4.3018   4  1  53.556  14.232 3.66e+03 4.01e+00  22.112   0.000 1.28e+02 0.00e+00 7.36e+03 3.64e-01    7  1  22.112  14.232 1.28e+02 4.01e+00 3.07e+02   Others
    1657     6.2006  14  4  16.570  71.091 0.00e+00 4.20e+03   0.000  31.048 0.00e+00 1.35e+03 1.40e+02 1.73e-01   14  7  16.570  31.048 0.00e+00 1.35e+03 5.25e+01   Others
    1663     6.9627   4  1  28.236  22.848 1.63e+03 8.40e+00  10.639   0.000 9.06e+01 0.00e+00 4.66e+03 6.54e-01    7  1  10.639  22.848 9.06e+01 8.40e+00 3.26e+02   Others
    1663     8.9389  14  4   6.677  22.545 0.00e+00 1.01e+02   0.000   7.478 0.00e+00 2.62e+00 2.08e+02 3.56e-01   14  7   6.677   7.478 0.00e+00 2.62e+00 6.73e+00   Others
    1667    27.4649   5  4  10.039   9.974 1.06e+03 3.82e+01   3.465   2.994 1.08e+00 3.63e-02 2.81e+03 5.33e-03    8  7   3.465   2.994 1.08e+00 3.63e-02 2.75e+00   Others
    1670    21.9142   4  1  11.677  10.282 1.75e+02 1.03e+01   3.889   0.000 1.80e-01 0.00e+00 2.80e+04 9.94e-01    7  1   3.889  10.282 1.80e-01 1.03e+01 3.76e+01   Others
    1670    24.9881  13  4   1.243  10.271 0.00e+00 5.74e+02   0.000   2.279 0.00e+00 5.30e+01 3.77e+01 3.38e-01   13  7   1.243   2.279 0.00e+00 5.30e+01 4.54e+00   Others
    1670    28.8751  13  8   1.243   2.257 0.00e+00 1.95e+00   0.000   1.295 0.00e+00 2.16e-01 4.53e+00 0.00e+00   13 12   1.243   1.295 0.00e+00 2.16e-01 5.66e-01   Others
    1671    10.7816  14  4   7.685  34.991 0.00e+00 5.82e+02   0.000  13.008 0.00e+00 1.48e+01 1.13e+03 4.66e-01   14  7   7.685  13.008 0.00e+00 1.48e+01 3.47e+01   Others
    1673    25.2843  12  4   1.402  20.854 0.00e+00 1.46e+02   0.000   7.027 0.00e+00 1.26e+00 2.41e+02 0.00e+00   12  7   1.402   7.027 0.00e+00 1.26e+00 2.43e+00   Others
    1674     4.5505   2  1  49.248  33.356 8.87e+02 1.01e+01  18.911   0.000 2.11e+01 0.00e+00 5.82e+03 9.76e-01    7  1  18.911  33.356 2.11e+01 1.01e+01 1.73e+02   MergerOf14-14
    1674     6.0219  14  2  16.755  32.974 0.00e+00 8.93e+01   0.000  10.940 0.00e+00 8.73e-01 8.67e+02 8.98e-01   14  7  16.755  10.940 0.00e+00 8.73e-01 1.08e+01   MergerOf14-14
    1680    11.6997  14  4   8.023  31.306 0.00e+00 6.04e+02   0.000  11.511 0.00e+00 1.17e+01 1.79e+03 6.69e-01   14  7   8.023  11.511 0.00e+00 1.17e+01 4.21e+01   Others
    1687     6.6154   4  1  29.972  16.569 8.78e+02 5.15e+00  11.113   0.000 2.33e+01 0.00e+00 3.92e+03 7.78e-01    7  1  11.113  16.569 2.33e+01 5.15e+00 1.30e+02   Others
    1690    24.5280   4  2  10.363  10.441 5.27e+02 3.88e+02   2.364   2.327 4.02e-01 3.99e-01 2.46e+01 0.00e+00    7  7   2.364   2.327 4.02e-01 3.99e-01 1.07e+00   Others
    1692    24.2093   3  1  10.474  10.316 4.87e+02 8.21e+00   2.338   0.000 1.45e+01 0.00e+00 1.28e+03 4.09e-01    7  1   2.338  10.316 1.45e+01 8.21e+00 5.55e+01   Others
    1692    24.7799   7  2   2.336  10.313 3.91e-01 4.54e+01   0.000   2.265 0.00e+00 7.79e-01 5.55e+01 0.00e+00    7  7   2.336   2.265 3.91e-01 7.79e-01 1.29e+00   Others
    1693     8.5840   4  1  23.368  20.022 8.36e+02 8.77e+00   8.469   0.000 2.92e+01 0.00e+00 4.00e+03 7.95e-01    7  1   8.469  20.022 2.92e+01 8.77e+00 1.78e+02   Others
    1703     7.6619  14  4  10.883  52.993 0.00e+00 1.20e+03   0.000  20.906 0.00e+00 1.04e+02 5.80e+02 8.25e-01   14  7  10.883  20.906 0.00e+00 1.04e+02 5.94e+01   Others
    1706    21.0756   5  1  11.900  10.863 7.98e+02 6.87e+00   4.226   0.000 4.74e+01 0.00e+00 2.06e+03 4.62e-01    8  1   4.226  10.863 4.74e+01 6.87e+00 1.57e+02   Others
    1708    22.5280   5  1  11.409  10.770 1.28e+03 8.72e+00   4.020   0.000 7.65e+01 0.00e+00 3.33e+03 1.54e-02    8  1   4.020  10.770 7.65e+01 8.72e+00 2.57e+02   Others
    1712    23.4679   3  1  10.681  10.248 4.26e+02 7.11e+00   2.400   0.000 1.26e+01 0.00e+00 1.11e+03 5.65e-01    7  1   2.400  10.248 1.26e+01 7.11e+00 4.79e+01   Others
    1712    25.1065   7  4   2.393  10.239 4.41e-01 5.71e+02   0.000   2.268 0.00e+00 5.98e+01 4.80e+01 0.00e+00    7  7   2.393   2.268 4.41e-01 5.98e+01 6.82e+00   Others
    1712    27.0208   8  7   2.376   2.262 2.62e+00 4.22e-01   1.397   0.000 4.17e-01 0.00e+00 6.83e+00 0.00e+00   12  7   1.397   2.262 4.17e-01 4.22e-01 1.23e+00   Others
    1712    28.8550  12  8   1.399   2.251 2.11e-03 4.37e-01   0.000   1.123 0.00e+00 3.86e-02 1.04e+00 0.00e+00   12 12   1.399   1.123 2.11e-03 3.86e-02 1.07e-01   Others
    1715    24.1435   4  2  10.447  10.540 5.99e+02 9.70e+01   2.355   2.341 4.43e-01 4.42e-01 4.22e+01 0.00e+00    7  7   2.355   2.341 4.43e-01 4.42e-01 1.18e+00   Others
    1721    13.4990  14  4   6.125  26.998 0.00e+00 1.68e+03   0.000  10.138 0.00e+00 4.43e+01 3.29e+03 2.38e-01   14  7   6.125  10.138 0.00e+00 4.43e+01 1.05e+02   Others
    1725    23.3168   3  1  10.724  10.473 4.25e+02 7.94e+00   2.413   0.000 1.33e+01 0.00e+00 1.05e+03 2.79e-01    7  1   2.413  10.473 1.33e+01 7.94e+00 4.81e+01   Others
    1728    20.8740   4  2  12.016  11.509 2.48e+02 9.72e+01   3.996   2.645 5.38e-02 1.78e-02 1.85e+04 9.81e-01    7  7   3.996   2.645 5.38e-02 1.78e-02 3.70e+00   Others
    1736     8.9848  14  4   7.642  44.545 0.00e+00 5.90e+02   0.000  16.536 0.00e+00 9.21e+01 7.97e+01 8.61e-02   14  7   7.642  16.536 0.00e+00 9.21e+01 1.49e+01   MergerOf14-14
    1738    25.6452   2  1  10.104  10.028 3.05e+02 8.37e+00   2.224   0.000 8.77e+00 0.00e+00 8.20e+02 8.37e-01    7  1   2.224  10.028 8.77e+00 8.37e+00 3.45e+01   Others
    1738    25.9744   7  3   2.224  10.027 3.67e-01 4.41e+02   0.000   2.204 0.00e+00 4.62e+01 3.46e+01 0.00e+00    7  7   2.224   2.204 3.67e-01 4.62e+01 4.90e+00   Others
    1739    18.2302   5  1  13.017  11.308 1.13e+03 6.38e+00   4.752   0.000 6.87e+01 0.00e+00 2.90e+03 6.85e-03    8  1   4.752  11.308 6.87e+01 6.38e+00 2.23e+02   Others
    1743    24.6468   2  1  10.357  10.328 3.14e+02 7.62e+00   2.300   0.000 3.11e+00 0.00e+00 2.87e+03 9.42e-01    7  1   2.300  10.328 3.11e+00 7.62e+00 4.17e+01   Others
    1743    24.7229   7  2   2.300  10.328 3.68e-01 4.27e+01   0.000   2.269 0.00e+00 8.83e-01 4.17e+01 0.00e+00    7  7   2.300   2.269 3.68e-01 8.83e-01 1.17e+00   Others
    1745    12.9783   4  1  16.737  13.082 4.48e+02 5.84e+00   5.838   0.000 1.87e+01 0.00e+00 1.48e+03 7.16e-01    7  1   5.838  13.082 1.87e+01 5.84e+00 7.94e+01   Others
    1750    11.8996   4  1  17.873  11.058 1.90e+02 4.36e+00   6.036   0.000 5.22e+00 0.00e+00 7.59e+02 7.56e-01    7  1   6.036  11.058 5.22e+00 4.36e+00 2.68e+01   MergerOf13-13
    1750    22.3610  13  4   1.699  11.029 0.00e+00 5.68e+02   0.000   2.522 0.00e+00 4.45e+01 6.92e+01 7.61e-01   13  7   1.699   2.522 0.00e+00 4.45e+01 7.13e+00   MergerOf13-13
    1751    24.5107   3  2  10.393  10.388 3.98e+02 1.03e+02   2.313   2.296 1.20e+00 3.10e-01 8.12e+02 1.41e-01    7  7   2.313   2.296 1.20e+00 3.10e-01 2.44e+00   Others
    1751    28.2422   8  8   2.294   2.279 9.14e-01 6.03e-01   1.255   1.195 3.68e-02 2.38e-02 2.41e+00 0.00e+00   12 12   1.255   1.195 3.68e-02 2.38e-02 9.60e-02   Others
    1752     5.3912   4  1  37.032  17.271 2.29e+03 5.58e+00  14.722   0.000 9.74e+01 0.00e+00 5.90e+03 6.16e-01    7  1  14.722  17.271 9.74e+01 5.58e+00 3.07e+02   Others
    1755     3.5795   4  1  84.788  23.377 6.31e+03 7.43e+00  39.419   0.000 3.86e+02 0.00e+00 9.01e+03 7.82e-01    7  1  39.419  23.377 3.86e+02 7.43e+00 6.40e+02   Others
    1756     7.7147   4  1  25.485  12.372 1.98e+03 0.00e+00   9.589   0.000 2.89e+00 0.00e+00 1.60e+05 9.89e-01    7  1   9.589  12.372 2.89e+00 0.00e+00 2.89e+02   Others
    1757     9.0111  14  4   9.016  44.852 0.00e+00 6.06e+02   0.000  16.683 0.00e+00 6.58e+01 1.80e+02 3.39e-01   14  7   9.016  16.683 0.00e+00 6.58e+01 2.34e+01   Others
    1759     9.2775   4  1  21.893  15.599 5.05e+02 6.19e+00   7.768   0.000 1.91e+01 0.00e+00 1.77e+03 7.21e-01    7  1   7.768  15.599 1.91e+01 6.19e+00 8.55e+01   Others
    1762    25.7976   2  1  10.067  10.030 3.04e+02 7.76e+00   2.214   0.000 3.22e+00 0.00e+00 2.56e+03 9.94e-01    7  1   2.214  10.030 3.22e+00 7.76e+00 3.97e+01   Others
    1763     6.9713   4  1  28.123  13.021 1.93e+03 4.21e+00  10.659   0.000 5.75e+01 0.00e+00 6.69e+03 7.27e-01    7  1  10.659  13.021 5.75e+01 4.21e+00 2.46e+02   Others
    1764    19.5811   5  1  12.459  11.315 8.58e+02 7.11e+00   4.480   0.000 5.80e+01 0.00e+00 1.92e+03 2.63e-01    8  1   4.480  11.315 5.80e+01 7.11e+00 1.66e+02   Others
    1774    22.4805   2  1  10.975  10.388 3.22e+02 7.14e+00   2.486   0.000 5.12e+00 0.00e+00 1.74e+03 9.61e-01    7  1   2.486  10.388 5.12e+00 7.14e+00 4.01e+01   Others
    1776    12.4521  14  4   8.357  31.038 0.00e+00 1.43e+02   0.000  10.181 0.00e+00 6.48e+00 1.38e+02 1.96e-01   14  7   8.357  10.181 0.00e+00 6.48e+00 7.78e+00   MergerOf14-14
    1781     6.2186   4  1  32.148  20.185 3.05e+02 6.66e+00  11.535   0.000 1.29e+00 0.00e+00 9.80e+03 9.68e-01    7  1  11.535  20.185 1.29e+00 6.66e+00 5.27e+01   Others
    1787    15.3841   4  1  14.788  13.233 3.18e+02 7.81e+00   5.055   0.000 7.77e+00 0.00e+00 2.12e+03 8.57e-01    7  1   5.055  13.233 7.77e+00 7.81e+00 6.70e+01   Others
    1790    11.5319  14  4   8.614  33.741 0.00e+00 1.96e+02   0.000  11.393 0.00e+00 1.47e+01 9.95e+01 1.46e-01   14  7   8.614  11.393 0.00e+00 1.47e+01 9.23e+00   MergerOf14-14
    1800     5.9834   4  1  33.248  23.361 1.91e+02 1.25e+01  11.129   0.000 1.34e-01 0.00e+00 3.58e+04 9.95e-01    7  1  11.129  23.361 1.34e-01 1.25e+01 3.26e+01   Others
    1800     8.4011  14  4   6.834  23.212 0.00e+00 5.72e+01   0.000   6.851 0.00e+00 3.25e+00 3.63e+01 0.00e+00   14  7   6.834   6.851 0.00e+00 3.25e+00 2.65e+00   Others
    1805    14.6947   5  1  14.934  13.193 1.29e+03 7.30e+00   5.710   0.000 8.52e+01 0.00e+00 3.30e+03 6.04e-02    8  1   5.710  13.193 8.52e+01 7.30e+00 2.75e+02   Others
    1817     6.9244  14  4  16.996  58.657 0.00e+00 1.82e+03   0.000  23.956 0.00e+00 1.12e+02 2.01e+03 9.23e-01   14  7  16.996  23.956 0.00e+00 1.12e+02 1.49e+02   Others
    1821    11.7482   4  1  18.068  11.999 3.12e+02 0.00e+00   6.235   0.000 4.57e-01 0.00e+00 2.89e+04 9.90e-01    7  1   6.235  11.999 4.57e-01 0.00e+00 5.42e+01   Others
    1829    17.4035   5  1  13.401  12.877 1.21e+03 9.47e+00   4.939   0.000 7.86e+01 0.00e+00 3.15e+03 6.80e-03    8  1   4.939  12.877 7.86e+01 9.47e+00 2.62e+02   Others
    1842    17.3056   4  1  13.614  12.148 5.07e+02 6.51e+00   4.731   0.000 9.97e+00 0.00e+00 4.41e+03 8.86e-01    7  1   4.731  12.148 9.97e+00 6.51e+00 1.12e+02   Others
    1845     5.9424   4  1  33.830  16.577 4.08e+02 5.50e+00  12.356   0.000 3.19e+00 0.00e+00 5.74e+03 9.33e-01    7  1  12.356  16.577 3.19e+00 5.50e+00 5.60e+01   Others
    1846    21.5533   4  1  11.787  10.605 5.78e+02 6.91e+00   4.087   0.000 2.94e+01 0.00e+00 1.70e+03 6.64e-01    7  1   4.087  10.605 2.94e+01 6.91e+00 1.12e+02   Others
    1862    19.7894   5  4  12.349  12.333 8.50e+02 4.80e+01   4.442   3.540 1.65e+00 8.39e-02 1.76e+03 5.14e-01    8  7   4.442   3.540 1.65e+00 8.39e-02 3.24e+00   Others
    1863     5.3899   2  1  38.035  28.409 3.12e+02 1.00e+01  13.341   0.000 9.18e+00 0.00e+00 1.49e+03 9.24e-01    7  1  13.341  28.409 9.18e+00 1.00e+01 5.62e+01   MergerOf14-14
    1863     6.9274  14  4   9.365  28.183 0.00e+00 1.02e+02   0.000   8.931 0.00e+00 7.51e+00 5.87e+01 4.98e-02   14  7   9.365   8.931 0.00e+00 7.51e+00 5.51e+00   MergerOf14-14
    1868    20.9904   7  4   1.692  23.623 3.55e-01 1.15e+02   0.000   7.912 0.00e+00 1.03e+00 1.90e+02 0.00e+00    7  7   1.692   7.912 3.55e-01 1.03e+00 2.00e+00   Others
    1870    22.8214   5  1  11.363  10.146 7.34e+02 6.18e+00   3.971   0.000 4.24e+01 0.00e+00 1.86e+03 1.99e-01    8  1   3.971  10.146 4.24e+01 6.18e+00 1.39e+02   Others
    1875     9.6907  13  4   2.012  43.488 0.00e+00 5.35e+02   0.000  16.005 0.00e+00 2.68e+01 1.07e+02 7.17e-01   13  7   2.012  16.005 0.00e+00 2.68e+01 6.09e+00   MergerOf13-14
    1876    10.3958   4  1  19.895  13.376 1.80e+02 5.26e+00   6.749   0.000 7.07e+00 0.00e+00 5.26e+02 6.65e-01    7  1   6.749  13.376 7.07e+00 5.26e+00 2.65e+01   Others
    1879    19.9502   4  4  12.375  12.023 5.02e+02 3.61e+01   4.277   3.106 4.13e-01 2.59e-02 2.66e+03 8.03e-01    7  7   4.277   3.106 4.13e-01 2.59e-02 2.05e+00   Others
