37.40098479982862, 217.9785963703596
81.20316848640527, 217.58780650660734
125.00535217298216, 217.06925841816684
168.8075358595588, 216.73859007191493
212.6097195461357, 216.72355969253982
256.41190323271235, 216.9264698141035
300.214086919289, 217.06925841816684
344.0162706058659, 216.88137867597825
387.81845429244254, 216.3853761566004
431.6206379790194, 215.80670655065953
475.4228216655961, 215.43846225596988
519.225005352173, 215.4234318765948
563.0271890387496, 215.59628123940828
606.8293727253263, 215.64137237753357
650.6315564119031, 215.35579516940692
694.4337400984798, 214.74706480471588
738.2359237850567, 214.08572811221205
782.0381074716333, 213.64984711033452
825.8402911582102, 213.5972407825217
869.6424748447869, 213.70996862783485
913.4446585313635, 213.7174838175224
957.2468422179404, 213.3717850918954
1001.0490259045171, 212.74050915814175
1044.851209591094, 212.04911170688774
1088.6533932776706, 211.64329146376036
1132.4555769642475, 211.6282610843853
1176.257760650824, 211.72595855032336
1220.0599443374008, 211.65080665344792
1263.8621280239777, 211.17734970313268
1307.6643117105546, 210.49346744156622
1351.466495397131, 209.84716112843745
1395.2686790837079, 209.53903835124817
1439.0708627702847, 209.53903835124817
1482.8730464568612, 209.58412948937342
1526.675230143438, 209.3361282296845
1570.477413830015, 208.72739786499346
1614.2795975165918, 207.97587889623912
1658.0817812031682, 207.39720929029826
1701.8839648897451, 207.1642384099844
1745.686148576322, 207.11914727185913
1789.4883322628984, 207.08157132342143
1833.2905159494753, 206.66823589060652
1877.0926996360522, 205.93174730122726
1920.894883322629, 205.15016757372274
1964.6970670092055, 204.6466498646573
2008.4992506957824, 204.4888308812189
2052.3014343823593, 204.39113341528082
2096.1036180689357, 204.13561696590435
2139.9058017555126, 203.45173470433787
2183.7079854420895, 202.63257902839564
2227.510169128666, 201.88857524932882
2271.312352815243, 201.55039171338936
2315.1145365018197, 201.40008791963848
2358.9167201883965, 201.15960184963708
2402.718903874973, 200.55087148494607
2446.52108756155, 199.73923099869134
2490.3232712481267, 198.92759051243664
2534.125454934703, 198.36395128587088
2577.92763862128, 198.0558285086816
2621.729822307857, 197.71012978305458
2665.532005994434, 197.08636903898847
2709.3341896810102, 196.22212222492095
2753.136373367587, 195.4029665489787
2796.938557054164, 194.82429694303784
2840.7407407407404, 194.39593113084786
2884.5429244273173, 193.93750455990772
2928.345108113894, 193.18598559115335
2972.147291800471, 192.2841628286481
3015.9494754870475, 191.41240082489307
3059.7516591736244, 190.76609451176432
3103.5538428602013, 190.22500085426117
3147.3560265467777, 189.58620973081997
3191.1582102333546, 188.68438696831475
3234.960393919931, 187.7299578779967
3278.7625776065083, 186.82061992580395
3322.5647612930848, 186.0916465261122
3366.366944979661, 185.36267312642048
3410.1691286662385, 184.52097188141562
3453.971312352815, 183.50642127359723
3497.7734960393923, 182.49187066577883
3541.5756797259687, 181.4998656270231
3585.377863412545, 180.58301248514277
3629.1800470991225, 179.63609858451227
3672.982230785699, 178.51633532106828
3716.7844144722753, 177.35899610918656
3760.5865981588527, 176.18662651792977
3804.388781845429, 175.0518328751107
3848.1909655320055, 173.90952404260406
3891.993149218583, 172.6018810369715
3935.7953329051593, 171.21908613446348
3979.5975165917357, 169.82877604226792
4023.399700278313, 168.4309507603848
4067.2018839648895, 166.97300396100135
4111.004067651467, 165.34972298849195
4154.806251338043, 163.5836534119192
4198.60843502462, 161.8927357322219
4242.4106187111975, 160.0815750175239
4282.230785698994, 158.23534341761734
4316.077927638622, 156.54755706695653
4349.925069578248, 154.7082143909302
4383.772211517877, 152.86887171490395
4413.637336758724, 151.1417200849274
4441.511453650182, 149.38209209951543
4467.39456219225, 147.62640064203498
4491.286662384928, 145.84905828093093
4513.187754228216, 144.11029389355627
4535.088846071505, 142.22548431992033
4556.989937914794, 140.29107449434662
4576.900021408692, 138.34013125146032
4593.823592378505, 136.27345408738583
4612.295725397846, 134.16085076410968
4626.959659907638, 132.2700051809787
4642.603296938556, 130.28009031156984
4658.246933969476, 128.18388918800855
4668.486405480626, 126.3368702825157
4680.432455576964, 124.52094994768225
4692.378505673303, 122.41293924032628
4704.324555769643, 120.09826081656287
4715.132886809188, 117.64974044312606
4722.24363091415, 115.70312738096447
4728.21665596232, 113.9533407153814
4736.844358809676, 112.07955341995387
4744.144722757439, 110.08452106423398
4751.445086705202, 107.86353200524192
4755.521913325381, 105.53310746975222
4764.054806251337, 102.98961835996627
4772.0188396488975, 99.97226970041753
4776.000856347677, 97.60179099322409
4779.982873046456, 95.89884901002671
4783.964889745237, 94.12977335757896
4787.946906444016, 92.19536353200525
4791.928923142796, 90.16175320255596
4794.583600941982, 87.9683198390849
4796.707343181331, 85.94573178784401
4803.078569899379, 84.01132196227027
4802.547634339542, 81.98873391102939
4806.529651038321, 79.77050042158945
4810.701287579901, 77.33182136798155
4813.830014986084, 75.22381066062559
4814.493684435882, 73.25357843087457
4818.80753585956, 70.61512058473949
4821.395846713765, 68.13924134217825
4823.785056733033, 66.12216443004155
4826.8821808320845, 63.30597234779606
4830.864197530864, 59.89825133503322
4834.846214229645, 56.46297462674943
4838.828230928424, 53.01851268662526
4842.810247627203, 49.54649505098013
4846.792264325983, 46.05610695165436
4850.774281024762, 42.5381631568076
4856.3048597730685, 39.55296280869999
4858.826803682296, 37.5193524792507
4864.401627060586, 35.750276826802946
4878.869621066153, 34.08315724778285
4891.479340612288, 31.88559052998366
4917.209294665943, 29.50573228796864
4950.324698494256, 27.860162675958577
4991.0297580817805, 26.544169459562028
5034.831941768358, 25.59725555893155
5078.634125454935, 24.928403676740174
5122.436309141511, 24.409855588299678
