mass1,radius1,vx1,vy1,vz1,x1,y1,z1,ax1,ay1,az1,mass2,radius2,vx2,vy2,vz2,x2,y2,z2,ax2,ay2,az2,time
2.0439330282124402e+33,125060846407.13835,-17128243.882412698,-3495177.298543288,667938.2124246794,415771883212.57947,895522124729.8286,689838907322.7502, -57.24332051189531,-1027.160745460616,17.873615453761502,3.97784e+33,125060846407.13835,11435672.239481354,2428330.5200896882,251297.1856019291,547478108206.64777,401615502001.77844,697471637326.1228, 43.46156103318059,642.6890521274804,-11.946344202748325, 6288192.0
2.0439330282124402e+33,125060846407.13835,-17128243.882412698,-3495177.298543288,667938.2124246794,386174059768.90094,889482413869.9843,690993113055.5948, -57.24332051189531,-1027.160745460616,17.873615453761502,3.97784e+33,125060846407.13835,11435672.239481354,2428330.5200896882,251297.1856019291,567239095394.1012,405811688049.2168,697905882061.4509, 43.46156103318059,642.6890521274804,-11.946344202748325, 6289920.0
2.0439330282124402e+33,125060846407.13835,-13633935.929695781,-11597477.083152609,777814.1722014684,359903881602.3275,875726846257.7375,692251954162.1859, 421.48779977459145,-977.3095432741868,13.253375821793808,3.97784e+33,125060846407.13835,9286618.4115444,7577738.398504529,183213.27239612164,584953528895.5189,414911678523.27185,698275290178.1147, -259.22156312239946,621.128024828912,-8.21236684501368, 6291648.0
2.0439330282124402e+33,125060846407.13835,-13633935.929695781,-11597477.083152609,777814.1722014684,336344266777.838,855686258240.9033,693596026952.0676, 421.48779977459145,-977.3095432741868,13.253375821793808,3.97784e+33,125060846407.13835,9286618.4115444,7577738.398504529,183213.27239612164,601000923714.3156,428006106928.2531,698591885044.8253, -259.22156312239946,621.128024828912,-8.21236684501368, 6293376.0
2.0439330282124402e+33,125060846407.13835,-13633935.929695781,-11597477.083152609,777814.1722014684,312784651953.3485,835645670224.069,694940099741.9495, 421.48779977459145,-977.3095432741868,13.253375821793808,3.97784e+33,125060846407.13835,9286618.4115444,7577738.398504529,183213.27239612164,617048318533.1122,441100535333.2344,698908479911.5359, -259.22156312239946,621.128024828912,-8.21236684501368, 6295104.0
2.0439330282124402e+33,125060846407.13835,-13633935.929695781,-11597477.083152609,777814.1722014684,289225037128.8591,815605082207.235,696284172531.8313, 421.48779977459145,-977.3095432741868,13.253375821793808,3.97784e+33,125060846407.13835,9286618.4115444,7577738.398504529,183213.27239612164,633095713351.9087,454194963738.21576,699225074778.2463, -259.22156312239946,621.128024828912,-8.21236684501368, 6296832.0
2.0439330282124402e+33,125060846407.13835,-13633935.929695781,-11597477.083152609,777814.1722014684,265665422304.3696,795564494190.4006,697628245321.713, 421.48779977459145,-977.3095432741868,13.253375821793808,3.97784e+33,125060846407.13835,9286618.4115444,7577738.398504529,183213.27239612164,649143108170.7052,467289392143.1971,699541669644.9569, -259.22156312239946,621.128024828912,-8.21236684501368, 6298560.0
2.0439330282124402e+33,125060846407.13835,-6437258.123046308,-17437429.593750197,803908.4037663334,251475559029.54932,767920550075.6177,699006291630.0997, 868.0722865461355,-704.4223828543852,3.1475188786758492,3.97784e+33,125060846407.13835,4691137.940800431,11320658.248651033,167560.43063901123,659207393641.1234,485256934227.6306,699837885214.1289, -554.3126074549203,451.47567807933797,-1.8880653685072653, 6300288.0
2.0439330282124402e+33,125060846407.13835,-6437258.123046308,-17437429.593750197,803908.4037663334,240351895057.0305,737788449787.3125,700395455584.2622, 868.0722865461355,-704.4223828543852,3.1475188786758492,3.97784e+33,125060846407.13835,4691137.940800431,11320658.248651033,167560.43063901123,667313739713.4327,504819175774.9864,700127431771.0476, -554.3126074549203,451.47567807933797,-1.8880653685072653, 6302016.0
2.0439330282124402e+33,125060846407.13835,-6437258.123046308,-17437429.593750197,803908.4037663334,229228231084.51166,707656349499.0073,701784619538.4247, 868.0722865461355,-704.4223828543852,3.1475188786758492,3.97784e+33,125060846407.13835,4691137.940800431,11320658.248651033,167560.43063901123,675420085785.742,524381417322.3421,700416978327.9666, -554.3126074549203,451.47567807933797,-1.8880653685072653, 6303744.0
2.0439330282124402e+33,125060846407.13835,-6437258.123046308,-17437429.593750197,803908.4037663334,218104567111.9928,677524249210.7021,703173783492.5872, 868.0722865461355,-704.4223828543852,3.1475188786758492,3.97784e+33,125060846407.13835,4691137.940800431,11320658.248651033,167560.43063901123,683526431858.0511,543943658869.6979,700706524884.8853, -554.3126074549203,451.47567807933797,-1.8880653685072653, 6305472.0
2.0439330282124402e+33,125060846407.13835,-6437258.123046308,-17437429.593750197,803908.4037663334,206980903139.47394,647392148922.397,704562947446.7496, 868.0722865461355,-704.4223828543852,3.1475188786758492,3.97784e+33,125060846407.13835,4691137.940800431,11320658.248651033,167560.43063901123,691632777930.3604,563505900417.0537,700996071441.8041, -554.3126074549203,451.47567807933797,-1.8880653685072653, 6307200.0
2.0439330282124402e+33,125060846407.13835,3304155.5738363843,-19049410.239017177,729604.2364810704,211946213782.83423,614597692174.3441,705829390212.9523, 1175.021515376376,-194.4391234677902,-8.96266167920256,3.97784e+33,125060846407.13835,-1531360.792283803,12320822.025152622,216189.6880059199,689462009481.1957,584720018182.0292,701365934358.5144, -750.5655871196562,120.64100682486469,5.865721902476853, 6308928.0
2.0439330282124402e+33,125060846407.13835,3304155.5738363843,-19049410.239017177,729604.2364810704,217655836670.98557,581680068813.1105,707090155620.2755, 1175.021515376376,-194.4391234677902,-8.96266167920256,3.97784e+33,125060846407.13835,-1531360.792283803,12320822.025152622,216189.6880059199,686815798540.3818,606010555465.6505,701739512891.134, -750.5655871196562,120.64100682486469,5.865721902476853, 6310656.0
2.0439330282124402e+33,125060846407.13835,3304155.5738363843,-19049410.239017177,729604.2364810704,223365459559.13687,548762445451.8767,708350921027.5989, 1175.021515376376,-194.4391234677902,-8.96266167920256,3.97784e+33,125060846407.13835,-1531360.792283803,12320822.025152622,216189.6880059199,684169587599.5677,627301092749.272,702113091423.7538, -750.5655871196562,120.64100682486469,5.865721902476853, 6312384.0
2.0439330282124402e+33,125060846407.13835,3304155.5738363843,-19049410.239017177,729604.2364810704,229075082447.28818,515844822090.6431,709611686434.9222, 1175.021515376376,-194.4391234677902,-8.96266167920256,3.97784e+33,125060846407.13835,-1531360.792283803,12320822.025152622,216189.6880059199,681523376658.7539,648591630032.8934,702486669956.3735, -750.5655871196562,120.64100682486469,5.865721902476853, 6314112.0
2.0439330282124402e+33,125060846407.13835,12997900.71033324,-15180885.65826636,548375.2536464134,237433459095.33774,483984248289.1242,710822932183.6484, 1169.271673946451,466.6262779291682,-21.86006678975583,3.97784e+33,125060846407.13835,-7631684.533704895,9770587.150687007,321192.9231084168,677210291334.5967,669185331974.0079,702888939950.3285, -735.8286866745945,-307.61252319252117,12.665621671425415, 6315840.0
2.0439330282124402e+33,125060846407.13835,12997900.71033324,-15180885.65826636,548375.2536464134,259893996965.0678,457751484643.49365,711770531601.8805, 1169.271673946451,466.6262779291682,-21.86006678975583,3.97784e+33,125060846407.13835,-7631684.533704895,9770587.150687007,321192.9231084168,664022643321.3422,686069030934.1829,703443965409.7261, -735.8286866745945,-307.61252319252117,12.665621671425415, 6317568.0
2.0439330282124402e+33,125060846407.13835,12997900.71033324,-15180885.65826636,548375.2536464134,282347957810.5315,431526402627.04193,712717853538.5846, 1169.271673946451,466.6262779291682,-21.86006678975583,3.97784e+33,125060846407.13835,-7631684.533704895,9770587.150687007,321192.9231084168,650838856991.2542,702947785912.2318,703998828343.3668, -735.8286866745945,-307.61252319252117,12.665621671425415, 6319296.0
