mass1,radius1,vx1,vy1,vz1,x1,y1,z1,ax1,ay1,az1,mass2,radius2,vx2,vy2,vz2,x2,y2,z2,ax2,ay2,az2,time
7.72659656623814e+32,21509020612.77471,1660191.924256473,16881.36947615408,399.26608303703404,25391905163.224445,-3248536273405.7026,-1360383101.4703329, -0.044936984403591396,1.0026562937699433,-0.00441488916734494,1.1933519999999997e+33,21509020612.77471,-2768061.7359220795,-26842.35924408129,1.0977449928821563,-47833091642.81385,5413331470067.253,9833.35237274011, 0.01311033823590107,-1.6156551835942765,6.686654547328627e-05, 0.0
7.72659656623814e+32,21509020612.77471,1659458.7079760414,34593.9824300494,541.3948610969268,54072753682.46295,-3248081135664.6846,-1351422845.2330763, -0.03765715585146544,1.0286073012431491,0.00702666558228484,1.1933519999999997e+33,21509020612.77471,-2767693.4695510594,-55096.35111626821,2.278962108717969,-95662180736.40579,5412607635717.601,39566.217850021974, 0.027562346632597736,-1.615557650216299,6.971951518741496e-05, 1728.0
7.72659656623814e+32,21509020612.77471,1658809.3107938431,52186.75258201509,742.6720361037515,82742383674.00766,-3247325130283.7725,-1340173440.467792, -0.033134276684474454,0.9832335984338358,-0.007094583929026045,1.1933519999999997e+33,21509020612.77471,-2767072.3602201925,-83347.97683287086,3.5392831310732857,-143482708972.28058,5411401473119.892,90446.36386713755, 0.042027094632529044,-1.615409256940878,5.591349238271634e-05, 3456.0
7.72659656623814e+32,21509020612.77471,1657895.7187426167,69852.0159606886,843.1109449658532,111398782616.53586,-3246268660217.2583,-1326410414.028908, -0.055552756345905695,1.0218621325541661,0.01173195956727872,1.1933519999999997e+33,21509020612.77471,-2766198.294594876,-111596.44597448228,4.532464715524793,-191290411161.6018,5409713028523.61,160192.30054228823, 0.05648435115090493,-1.6151860801016258,5.89460127169224e-05, 5184.0
7.72659656623814e+32,21509020612.77471,1656783.0893689445,87561.50879993451,786.9463391338157,140037596607.189,-3244910079058.6865,-1312807358.4932344, -0.05765731808758511,1.0155187976448619,0.010296962699351965,1.1933519999999997e+33,21509020612.77471,-2765071.27331543,-139840.47210547153,5.6668630169455705,-239081022049.73145,5407542366635.05,247932.3972164374, 0.07095563128486256,-1.614906966241086,7.051175701288867e-05, 6912.0
7.72659656623814e+32,21509020612.77471,1655548.2426325297,105178.75727981937,1058.2993525648442,168656788374.69324,-3243249208977.9204,-1297883376.1507483, -0.07767317689989309,1.006308303850847,0.027346680983388057,1.1933519999999997e+33,21509020612.77471,-2763691.139471964,-168078.91438365338,6.8865144525321496,-286850274237.2573,5404889571822.398,356057.10423328786, 0.08543291210443259,-1.6145567931242961,6.953441932843747e-05, 8640.0
7.72659656623814e+32,21509020612.77471,1653822.5682693773,122734.97578775212,1376.162341380734,197250537464.41537,-3241287887455.432,-1276904950.1761127, -0.08895875088604224,0.9951120421257844,0.02374970411606197,1.1933519999999997e+33,21509020612.77471,-2762057.691507352,-196310.54740983385,8.044020151309473,-334593897766.94366,5401754748072.769,484651.589151355, 0.09991950329149912,-1.6141371370905166,6.310963417275707e-05, 10368.0
7.72659656623814e+32,21509020612.77471,1652160.1916995402,140395.60741042416,1525.287473192047,225815952944.2555,-3239026837770.652,-1251156383.452197, -0.0997602466036428,1.0019570593460394,-0.0018166760688274706,1.1933519999999997e+33,21509020612.77471,-2760171.0219151326,-224534.29917277716,9.178561087154838,-382307621317.93195,5398138018852.439,632699.4827455252, 0.1144014973124462,-1.6136592679450839,6.500397309275587e-05, 12096.0
7.72659656623814e+32,21509020612.77471,1650515.9880759835,155972.6857638324,1666.557603457581,254351490632.39752,-3236466391079.4697,-1223639930.839928, -0.11770958270374399,0.9843600067152936,0.013339204308915328,1.1933519999999997e+33,21509020612.77471,-2758256.3131332006,-249928.04772256408,10.17030214836235,-429987145154.83826,5394039174389.695,800053.0565767757, 0.12744766782392639,-1.6131831537673829,6.212733939714449e-05, 13824.0
7.72659656623814e+32,21509020612.77471,1648584.6461282806,173213.62453933887,1923.3333416672072,282854201190.3295,-3233610686824.705,-1191936282.114917, -0.1026687093775034,0.9829325694370511,-0.001187307603886531,1.1933519999999997e+33,21509020612.77471,-2755887.8951002187,-278133.8988391396,11.149680915875482,-477628194414.1958,5389458488886.459,985072.1147202014, 0.14196449047401705,-1.6125793278110354,5.293689491132019e-05, 15552.0
7.72659656623814e+32,21509020612.77471,1646685.9016348189,190491.32079717043,2286.805297628872,311324754020.8585,-3230460552612.509,-1156024543.007143, -0.11150046584138995,0.9810223535959737,0.027863536314763414,1.1933519999999997e+33,21509020612.77471,-2753265.4881941946,-306328.6054160227,12.069431272840731,-525226504982.76227,5384396376425.029,1186098.4756703307, 0.15649355227127784,-1.6119121607816596,5.3277063785196395e-05, 17280.0
7.72659656623814e+32,21509020612.77471,1644764.5358790308,207705.9515517792,2604.549355809477,339762314210.577,-3227016958726.765,-1113692648.6312015, -0.10433593193290909,0.997671756645496,0.023176467182000934,1.1933519999999997e+33,21509020612.77471,-2750388.904075906,-334510.8384578669,13.264702936529456,-572777791937.4963,5378853036549.008,1405052.6382038826, 0.17103388203923325,-1.6111623217307056,6.887688542723272e-05, 19008.0
7.72659656623814e+32,21509020612.77471,1642615.4252689292,224893.7654553134,2863.849519339516,368165750917.1803,-3223278308707.0444,-1066156096.7504303, -0.13699568018011055,0.9756264944441415,0.016385137081306504,1.1933519999999997e+33,21509020612.77471,-2747257.8872340303,-362679.43373583263,14.443974725665687,-620277766986.4805,5372828689965.783,1644263.9164567965, 0.18558792236565766,-1.610354907167798,7.141866177509494e-05, 20736.0
7.72659656623814e+32,21509020612.77471,1640177.5652074572,242081.4785501837,3082.387235455221,396529637731.1162,-3219246870061.9897,-1015209098.03354, -0.13821969463022415,0.9838067047710959,0.02484819078476289,1.1933519999999997e+33,21509020612.77471,-2743872.199089193,-390833.20307124883,15.56769546011861,-667722136895.1599,5366323577211.578,1903219.404768956, 0.20014081388191252,-1.6095139292293286,7.657335898986579e-05, 22464.0
7.72659656623814e+32,21509020612.77471,1637484.7444862514,259423.38713400767,3326.1294547764323,424850746865.905,-3214920702091.865,-959210318.6029788, -0.17918032422762678,0.9896920603652609,0.003745985563952277,1.1933519999999997e+33,21509020612.77471,-2740231.753037006,-418971.69639321446,16.762014017810774,-715106607518.8165,5359337950977.366,2182398.172072652, 0.2147357792731184,-1.6085719892919947,6.194777319419928e-05, 24192.0
