mass1,radius1,vx1,vy1,vz1,x1,y1,z1,ax1,ay1,az1,mass2,radius2,vx2,vy2,vz2,x2,y2,z2,ax2,ay2,az2,time
7.72659656623814e+32,21509020612.77471,-4154.376443721159,1901.9411257391553,8408.27548119274,-3777592239.8269033,-637962281.9033287,-568938155.7457757, -0.03267586814826176,0.029773987307194043,0.04897542595602734,1.1933519999999997e+33,21509020612.77471,38945.939802282555,-1943383.5280482504,0.2980269674437366,-25140998429667.11,49172073908543.305,27504.673733808788, 0.01808642653764902,-0.03537064843711142,1.779095356282325e-06, 17280.0
7.72659656623814e+32,21509020612.77471,-4501.6515036365645,2331.190015999978,9161.758371249642,-3853051326.8586526,-601099105.4574553,-416407064.3392815, -0.01333475533708705,0.027719990204339507,0.03658021826230945,1.1933519999999997e+33,21509020612.77471,39259.17614214723,-1943995.8869679952,0.32923692044940184,-25140322559843.36,49138486957896.89,32941.43726342043, 0.018115698661636804,-0.03540470835349934,1.8305046878212705e-06, 19008.0
7.72659656623814e+32,21509020612.77471,-4620.828756294239,2787.179067893137,9729.24569090465,-3931959411.1845865,-556424291.3586086,-252581651.71936062, -0.00913073860218646,0.021362051789757155,0.029845844167185127,1.1933519999999997e+33,21509020612.77471,39572.91962243072,-1944608.8357554195,0.36148380320832835,-25139641280096.64,49104889434860.414,38926.03580300613, 0.018145032483309703,-0.0354388211800305,1.8929809912118678e-06, 20736.0
7.72659656623814e+32,21509020612.77471,-4877.314424030755,3109.74107250432,10266.415754228176,-4013987223.617853,-505118204.6752072,-79610743.76351951, -0.017503877661808897,0.01837136951611703,0.03379574596803387,1.1933519999999997e+33,21509020612.77471,39887.171266117286,-1945222.3754488884,0.394962055533731,-25138954581678.297,49071281329259.805,45478.136370922715, 0.01817443376270669,-0.03547300350656264,1.9672156268430016e-06, 22464.0
7.72659656623814e+32,21509020612.77471,-5045.391073776222,3338.3968163355057,10833.021444352007,-4100138285.376118,-449018363.09403247,103010696.12076369, -0.0033414601754197908,0.009251457435905278,0.03183373708648089,1.1933519999999997e+33,21509020612.77471,40201.93236195845,-1945836.5071493827,0.42968733989838676,-25138262455819.758,49037662630902.47,52619.38076803353, 0.018203906589964732,-0.03550724634612222,2.0376472335234256e-06, 24192.0
7.72659656623814e+32,21509020612.77471,-5101.175059866725,3478.990306399959,11201.090233100815,-4187850887.856195,-389968829.96250653,293952681.7595256, -0.004345335357880731,0.00573042755093669,0.014232269701024305,1.1933519999999997e+33,21509020612.77471,40517.204108169615,-1946451.2320192675,0.46569847716555135,-25137564893731.062,49004033329575.73,60371.45337590624, 0.018233447199911827,-0.03554155817382051,2.1175142519972053e-06, 25920.0
7.72659656623814e+32,21509020612.77471,-5160.506956675429,3475.335308266618,11072.67843264276,-4276396723.4980216,-329729730.442899,487856596.7733089, -0.005832405544806928,-0.0023812584619866033,-0.022129110086664766,1.1933519999999997e+33,21509020612.77471,40832.987096701756,-1947066.5508958208,0.46468067455902345,-25136861886605.33,48970393415049.4,68507.42414594028, 0.018263006449859044,-0.03557589866592807,-9.85612239099951e-07, 27648.0
7.72659656623814e+32,21509020612.77471,-5315.339084636564,3363.353869135607,10643.726824933445,-4367098331.910174,-270519750.4043789,675467593.5883365, -0.005879853592462125,-0.009253841533824095,-0.02653807505308785,1.1933519999999997e+33,21509020612.77471,41149.282670201734,-1947682.4648574905,0.4480328635439458,-25136153286555.617,48936736294723.19,76386.3741887078, 0.018292673684734348,-0.03561032590206892,-9.47464531313719e-07, 29376.0
7.72659656623814e+32,21509020612.77471,-5351.400393312267,3333.9574258345147,10091.131856731417,-4459346865.383345,-213082761.71554077,854658481.649259, 0.0009870080890810934,-0.0006006847235237581,-0.0336782861486872,1.1933519999999997e+33,21509020612.77471,41466.09226175316,-1948298.9750664893,0.431827287395534,-25135439361798.96,48903075120958.76,83980.6659543017, 0.01832241379443193,-0.03564481483669062,-9.23322309102345e-07, 31104.0
7.72659656623814e+32,21509020612.77471,-5323.116935284564,3323.6754198850376,9494.042877501914,-4551580016.562157,-155552360.58637455,1023744402.319331, 0.0030148916942211753,-0.0025431545624782824,-0.03266227175693419,1.1933519999999997e+33,21509020612.77471,41783.41706192486,-1948916.0827875629,0.4161579621321049,-25134719965467.754,48869403303196.08,91300.11437428191, 0.018352213028308067,-0.03567938196987704,-8.934528524084348e-07, 32832.0
7.72659656623814e+32,21509020612.77471,-5395.291892555593,3241.2226021483184,8855.491658618175,-4644088945.310212,-98736009.77433154,1182126511.793801, -0.004518836268014794,-0.007620434189923204,-0.03798745073760258,1.1933519999999997e+33,21509020612.77471,42101.25811016504,-1949533.7890373936,0.40105219980326484,-25133995088674.895,48835720831128.85,98354.0428543731, 0.018382080347916423,-0.03571399228933583,-8.572500723822598e-07, 34560.0
7.72659656623814e+32,21509020612.77471,-5471.0984365724225,2981.7731922097882,8216.841586488394,-4737929982.592244,-44759116.97413998,1329479346.9960468, -0.004425850592003856,-0.019859415747750433,-0.04150790515256203,1.1933519999999997e+33,21509020612.77471,42419.6166642332,-1950152.0950743102,0.3864469695498735,-25133264722512.84,48802027694432.16,105151.99870450504, 0.018412018840939022,-0.035748684465480816,-8.343501509310778e-07, 36288.0
7.72659656623814e+32,21509020612.77471,-5355.519180147756,2586.2436576176974,7444.659817932383,-4831842275.888651,3209277.5558411665,1464462218.5695457, 0.012408709051508017,-0.023041294339843223,-0.03994108448283499,1.1933519999999997e+33,21509020612.77471,42738.49383745834,-1950771.0019838202,0.37206578478429886,-25132528858053.047,48768323882759.85,111700.45374686283, 0.018442021400724335,-0.03578344869763127,-8.286106599052132e-07, 38016.0
7.72659656623814e+32,21509020612.77471,-5220.250375128455,2191.701450105084,6747.767140457995,-4922694246.858226,44189512.485257566,1586725333.3313723, -0.0008935269077862536,-0.021395669314156707,-0.039589310942699026,1.1933519999999997e+33,21509020612.77471,43057.89082919737,-1951390.5108009342,0.3579636151269838,-25131787486348.066,48734609385748.06,118002.97998146157, 0.01847209235849423,-0.03581824297693137,-8.098115404596594e-07, 39744.0
7.72659656623814e+32,21509020612.77471,-5196.606835320443,1607.3351938606163,6038.85977535077,-5012750491.258374,77210860.97131737,1697004210.0423746, 0.002179569538768204,-0.04025784755625415,-0.04032169870477184,1.1933519999999997e+33,21509020612.77471,43377.8087792991,-1952010.6220240123,0.3440215913810512,-25131040598429.938,48700884193020.055,124063.80333923762, 0.01850223116207008,-0.03585308247716355,-8.004394803895179e-07, 41472.0
7.72659656623814e+32,21509020612.77471,-5163.7919736844315,903.4491543153642,5258.231072378574,-5102342058.17073,98864831.7747553,1794530944.8797815, 0.004747429785014589,-0.04468840506174138,-0.046396575748323135,1.1933519999999997e+33,21509020612.77471,43698.24877162735,-1952631.3366617323,0.3302358480522439,-25130288185311.754,48667148294185.92,129885.50049064936, 0.01853242824280855,-0.03588798285586531,-7.933541388688904e-07, 43200.0
7.72659656623814e+32,21509020612.77471,-4989.3357057838275,110.25647017335571,4442.5892850432465,-5190176094.303724,107275535.69684239,1878010919.179653, 0.009726603082307366,-0.04180890625618783,-0.042613684501430674,1.1933519999999997e+33,21509020612.77471,44019.21200491686,-1953252.6560250449,0.31656836649300485,-25129530237986.523,48633401678836.49,135470.34122590136, 0.018562697422185727,-0.03592296773678564,-7.869958775708069e-07, 44928.0
7.72659656623814e+32,21509020612.77471,-4747.891517341123,-386.78983548659545,3765.0730610526325,-5274467315.548716,103660896.92908798,1948507442.7655976, 0.015876489599188845,-0.0018235302777320057,-0.03783669736520233,1.1933519999999997e+33,21509020612.77471,44340.69955196944,-1953874.581111485,0.3029820046213528,-25128766747427.67,48599644336540.52,140820.1436284005, 0.01859302669116411,-0.035957986083331915,-7.841971509938956e-07, 46656.0
7.72659656623814e+32,21509020612.77471,-4533.672719173007,-594.2578805655417,3110.125416119143,-5354490536.981045,95213421.32274804,2007910073.8040938, 0.013323099748605832,-0.011186980180521097,-0.039124342477675225,1.1933519999999997e+33,21509020612.77471,44662.71255728386,-1954497.1129023598,0.2895280969844166,-25127997704590.594,48565876256852.76,145936.76649697768, 0.018623428285121483,-0.035993088781964916,-7.798985106287245e-07, 48384.0
7.72659656623814e+32,21509020612.77471,-4299.983213705988,-877.2367392663822,2413.712637463684,-5430767467.480481,82687357.78068236,2055655181.6868536, 0.012539937420457857,-0.01994033395388277,-0.04188411819979971,1.1933519999999997e+33,21509020612.77471,44985.2522725879,-1955120.2525843873,0.27599865418643404,-25127223100408.91,48532097429306.96,150820.76696886806, 0.018653896913394207,-0.03602824639985988,-7.860489583440661e-07, 50112.0
7.72659656623814e+32,21509020612.77471,-3999.3443384143447,-1261.6363769237564,1701.1789313265044,-5502642618.03263,64307048.63701761,2091316821.449633, 0.019504823238082104,-0.024521854995333284,-0.044540327937035634,1.1933519999999997e+33,21509020612.77471,45308.31988898801,-1955744.0011191512,0.2623503668088938,-25126442925795.906,48498307843418.58,155470.0910440412, 0.01868443459257893,-0.03606344777503543,-7.894539037617304e-07, 51840.0
7.72659656623814e+32,21509020612.77471,-3655.554976309692,-1734.0732156653658,940.8126026984289,-5568891440.521722,38298919.821268536,2113956250.9718108, 0.02486008304840374,-0.026566105682013518,-0.04176414344782919,1.1933519999999997e+33,21509020612.77471,45631.91609301297,-1956368.3589012176,0.2482504031224254,-25125657171646.145,48464507488691.17,159881.55980515564, 0.018714956548207706,-0.03609865582696964,-8.525598239638827e-07, 53568.0
7.72659656623814e+32,21509020612.77471,-3202.725541233619,-2264.3855632001787,255.58556738750346,-5627902592.028918,3620463.5226893383,2124514949.2987156, 0.02044672448381908,-0.029720533966547114,-0.04428521466059049,1.1933519999999997e+33,21509020612.77471,45956.039988735785,-1956993.3266084983,0.23266512345483742,-25124865828858.906,48430696354621.84,164037.20076735725, 0.01874546744950167,-0.03613394148373617,-9.388833483423514e-07, 55296.0
7.72659656623814e+32,21509020612.77471,-2875.6170743142525,-2664.278999331648,-665.884896642917,-5680724372.530813,-39408755.07762583,2120836022.5813787, 0.024419348014501584,-0.014715312859787296,-0.0507092189147055,1.1933519999999997e+33,21509020612.77471,46280.69252292123,-1957618.9054503033,0.21573122175612444,-25124068888334.27,48396874430689.805,167911.45697692732, 0.018776047051710685,-0.0361692979636517,-9.989902062260688e-07, 57024.0
7.72659656623814e+32,21509020612.77471,-2487.196720289081,-2020.5754475666008,-1477.8731822655448,-5727196868.333185,-81873336.29189141,2102495000.9425943, 0.025773261010680292,0.05805253219747133,-0.04882959589278046,1.1933519999999997e+33,21509020612.77471,46605.873614488286,-1958245.0682281938,0.2721307538054386,-25123266340966.133,48363041706554.375,172001.96209280138, 0.0188067384998658,-0.03620277927519843,4.312179615792633e-06, 58752.0
7.72659656623814e+32,21509020612.77471,-1974.0538811819995,-821.1043877309569,-2204.3078013790464,-5765931554.99338,-106876207.31858683,2070446976.7228804, 0.034982976261144355,0.08086720347004851,-0.03987913885058344,1.1933519999999997e+33,21509020612.77471,46931.59096188892,-1958871.842231663,0.34618406629466414,-25122458018973.25,48329191551843.61,177349.11735390316, 0.01883780303788717,-0.036238556805717685,4.248890718345552e-06, 60480.0
7.72659656623814e+32,21509020612.77471,-1259.205726200081,699.5919079708665,-2809.539146761951,-5794254771.980565,-107888184.28314038,2027233699.4027317, 0.05137100661038548,0.08494104427151383,-0.03423759052178251,1.1933519999999997e+33,21509020612.77471,47257.84659574082,-1959499.2360706474,0.41877651644120895,-25121644229207.03,48295337194117.72,183961.0895811222, 0.018868944183642787,-0.036274398962034174,4.155522003965049e-06, 62208.0
7.72659656623814e+32,21509020612.77471,-269.7812167385654,2145.239940472432,-3272.6547918804245,-5807740785.117172,-83274505.03409834,1974145619.8266406, 0.05807905003614956,0.08458173782274063,-0.01793457726218138,1.1933519999999997e+33,21509020612.77471,47584.64138810185,-1960127.2502529428,0.48971234644260314,-25120824804874.895,48261472004639.16,191811.47694563994, 0.018900130870371644,-0.03631027606857919,4.057327121400701e-06, 63936.0
7.72659656623814e+32,21509020612.77471,787.4944156434101,3887.3804860563214,-3649.1758253906105,-5803254854.382296,-30678858.46462519,1914337829.45501, 0.05261838615140356,0.09109605290864137,-0.017708661742985275,1.1933519999999997e+33,21509020612.77471,47911.97662945792,-1960755.8858965342,0.558954934992139,-25119999736675.19,48227595972708.5,200871.50582205638, 0.01893138716378016,-0.036346221760367343,3.959724017525812e-06, 65664.0
7.72659656623814e+32,21509020612.77471,1723.6979310923296,5289.919363262208,-3963.240663502149,-5781328804.850481,48844077.11254609,1848765111.9867508, 0.04782409354257767,0.08379771437565363,-0.025102579804589634,1.1933519999999997e+33,21509020612.77471,48239.853375763676,-1961385.1438828784,0.626518753967335,-25119169015286.15,48193709087608.45,211112.4612902563, 0.01896272421996664,-0.036382200764592566,3.853094386550961e-06, 67392.0
7.72659656623814e+32,21509020612.77471,2666.1016556927334,6537.901128316963,-4451.666390423263,-5743615501.993172,151782086.75434124,1776292024.6818125, 0.060480530230802465,0.056193212199832636,-0.02814693622045511,1.1933519999999997e+33,21509020612.77471,48568.27311034552,-1962015.0253521027,0.6920041279335207,-25118332631362.895,48159811338605.65,222501.57909554214, 0.018994136403391385,-0.03641826950060896,3.7362612509367265e-06, 69120.0
7.72659656623814e+32,21509020612.77471,3607.544502060658,7637.642072951154,-4806.569032720191,-5689011934.313149,272607681.12646043,1696135806.1892483, 0.04239327889669253,0.11486693805362286,-0.019092319782428042,1.1933519999999997e+33,21509020612.77471,48897.236847060645,-1962645.5310183107,0.7555396730636889,-25117490575539.863,48125902714947.84,235004.5124212321, 0.019025611764050144,-0.03645435943726952,3.606729715411419e-06, 70848.0
7.72659656623814e+32,21509020612.77471,3921.7620508804307,9242.751078659314,-5290.561656847686,-5624265012.268044,419510072.66529167,1609195673.8025696, 0.02513440561080397,0.07378383353552141,-0.028192835026913828,1.1933519999999997e+33,21509020612.77471,49226.74598833227,-1963276.6620945954,0.8167979396770152,-25116642838430.605,48091983205870.1,248584.3516511498, 0.019057158090397548,-0.036490541602346056,3.481802607299914e-06, 72576.0
7.72659656623814e+32,21509020612.77471,4330.6065651737545,10344.9618543391,-5781.545662034749,-5553110823.0842705,588465913.5230953,1513553369.8825424, 0.021614090718911995,0.07249864597295237,-0.024043422926805228,1.1933519999999997e+33,21509020612.77471,49556.80159215614,-1963908.4194005905,0.8756385215989123,-25115789410627.67,48058052800587.125,263200.99893902877, 0.019088773249253815,-0.03652674945802822,3.3383637119427433e-06, 74304.0
7.72659656623814e+32,21509020612.77471,4678.462732419173,11127.953457493813,-6290.074128382151,-5475197299.071686,774509435.9575341,1409750922.9645412, 0.017738568157890017,0.036755927888289706,-0.034381162219900716,1.1933519999999997e+33,21509020612.77471,49887.40490639603,-1964540.8034719825,0.9321580409474632,-25114930282703.426,48024111488302.61,278813.4493531394, 0.01912045816569082,-0.036563000109090894,3.198771355900404e-06, 76032.0
7.72659656623814e+32,21509020612.77471,4983.133746482676,11657.45007221076,-6852.385538447849,-5392092150.685556,970656655.667866,1296639403.1808116, 0.01910697082083155,0.05274316136623953,-0.043172583205055716,1.1933519999999997e+33,21509020612.77471,50218.55728321294,-1965173.8156627507,0.9861182719428235,-25114065445208.01,47990159258205.08,295379.60299125436, 0.019152214243291305,-0.0365993110894887,3.0573343296674677e-06, 77760.0
7.72659656623814e+32,21509020612.77471,5374.974884571993,12066.256222905287,-7568.283004037714,-5303102566.686108,1176571073.276774,1172329451.0334623, 0.03073314222140127,0.00769244838868662,-0.0463032647338612,1.1933519999999997e+33,21509020612.77471,50550.25979408674,-1965807.4567044037,1.0373488939872368,-25113194888670.996,47956196099465.234,312854.4734832109, 0.019184039675488512,-0.036635691986790266,2.8919461095681982e-06, 79488.0
7.72659656623814e+32,21509020612.77471,6085.845651183321,12166.666717671927,-8597.790921070942,-5204380887.734275,1385343801.5425177,1033142520.1353331, 0.04086205782592332,0.020046141022495013,-0.062439724889194165,1.1933519999999997e+33,21509020612.77471,50882.513395661554,-1966441.727059408,1.0857868257935084,-25112318603602.96,47922222001238.51,331190.18265681574, 0.01921591256683334,-0.03667204328099074,2.7218641589194076e-06, 81216.0
7.72659656623814e+32,21509020612.77471,6705.228389633832,12374.352733017677,-9545.380077399552,-5093525365.399052,1597531785.0363326,876105181.914942, 0.03045972386837538,0.011143054408734624,-0.042992160720708876,1.1933519999999997e+33,21509020612.77471,51215.31908080152,-1967076.6270587232,1.1313044333778772,-25111436580499.94,47888236952680.984,350337.43674525496, 0.019247845182438404,-0.03670846771713211,2.555404206103235e-06, 82944.0
7.72659656623814e+32,21509020612.77471,7184.4325633122635,12810.697026098776,-10234.25096394296,-4973291630.297434,1813518449.2012258,705332827.8754182, 0.01952780206339208,0.0603232469166422,-0.04064404022366907,1.1933519999999997e+33,21509020612.77471,51548.67803492665,-1967712.157892609,1.1738266556783197,-25110548809838.125,47854240942931.125,370245.6476010676, 0.019279851552167493,-0.03674492925810868,2.3708595497068826e-06, 84672.0
7.72659656623814e+32,21509020612.77471,7623.4045877959215,13962.898951603747,-11002.039760011065,-4845680201.201403,2044249464.5658011,522362432.8393073, 0.02552918307171118,0.07256011527311326,-0.047498040940240724,1.1933519999999997e+33,21509020612.77471,51882.59179383325,-1968348.3204516568,1.2130122589871517,-25109655282071.516,47820233961113.016,390860.0631963415, 0.019311959711758017,-0.036781486378244854,2.176961076931776e-06, 86400.0
7.72659656623814e+32,21509020612.77471,7869.280958806447,15229.896931278254,-11740.684962883965,-4711248757.155112,2295703125.065324,326013445.00019103, 0.0024880316548616817,0.08335991933615997,-0.03587693267582288,1.1933519999999997e+33,21509020612.77471,52217.06172875151,-1968985.1158409151,1.24890180557663,-25108755987626.72,47786215996328.92,412122.80735287315, 0.0193441262415105,-0.03681807282815201,1.986823538889434e-06, 88128.0
7.72659656623814e+32,21509020612.77471,7844.338823703977,16329.025810954747,-12421.727297443409,-4575283497.1679735,2568617882.715539,117610689.33278671, -0.006818884668793286,0.054545768942964666,-0.04815099272523027,1.1933519999999997e+33,21509020612.77471,52552.08906685738,-1969622.545134518,1.2812121552843685,-25107850916910.715,47752187037666.78,433976.2058813608, 0.019376385312907744,-0.03685474778810487,1.7672774683560946e-06, 89856.0
7.72659656623814e+32,21509020612.77471,7775.766074214944,17069.698154083755,-13591.251243258268,-4440361924.358557,2856235885.4982,-107351939.03886133, -0.001264071752722692,0.07730914465094502,-0.05116974639336693,1.1933519999999997e+33,21509020612.77471,52887.67536939368,-1970260.6095670704,1.3098591706899594,-25106939881566.117,47718140415531.63,456361.23693388636, 0.01940872938879313,-0.03689148831826352,1.559288025784742e-06, 91584.0
7.72659656623814e+32,21509020612.77471,7755.15075579426,18020.5166451326,-14561.107267126656,-4306078552.0983095,3160359457.4176035,-350430909.10499763, -0.001359829825932085,0.033093714565125235,-0.04826689447889242,1.1933519999999997e+33,21509020612.77471,53223.82202831082,-1970899.310121741,1.3346244956164792,-25106023228289.348,47684089434130.22,479204.62835953594, 0.019441131998748234,-0.03692825186201007,1.3347884820070889e-06, 93312.0
7.72659656623814e+32,21509020612.77471,7644.391212006137,18381.23434079068,-15217.208618029921,-4172870661.273083,3475404931.084234,-607961850.593401, -0.0038811802706695065,0.011075339158669399,-0.028031493837204432,1.1933519999999997e+33,21509020612.77471,53560.53038956897,-1971538.648002913,1.355444248862789,-25105100769810.438,47650027425989.84,502443.54612521385, 0.0194736516402435,-0.036965147568360376,1.0941550441530718e-06, 95040.0
7.72659656623814e+32,21509020612.77471,7485.7355397520405,18387.895863273825,-15669.539152309508,-4041621748.6059637,3793831799.210327,-874515998.5612761, -0.0151899826820792,-0.012498610765800802,-0.02658448785007003,1.1933519999999997e+33,21509020612.77471,53897.801793767416,-1972178.6245682237,1.3720256743556054,-25104172496435.86,47615954380114.57,526007.2247946372, 0.01950619826431791,-0.03700207134485313,8.474895452014235e-07, 96768.0
7.72659656623814e+32,21509020612.77471,6375.778642128119,18047.66823762499,-16053.809246774208,-3920194496.4804425,4108760835.253372,-1148936294.6469693, -0.06872541251430343,-0.007541375517071817,-0.010465467522024242,1.1933519999999997e+33,21509020612.77471,54235.63668664926,-1972819.2407463714,1.384334153423602,-25103238398460.688,47581870285492.67,549821.8203304022, 0.019538790032398317,-0.03703907046128466,5.964900055290319e-07, 98496.0
7.72659656623814e+32,21509020612.77471,5121.826351023335,18704.066806095518,-16267.20941456036,-3820289477.3448086,4426216687.709525,-1428026416.7893999, -0.0686146424619473,0.0286807842914805,-0.008209084027985324,1.1933519999999997e+33,21509020612.77471,54574.036594253084,-1973460.497510956,1.3922311042830633,-25102298466163.105,47547775131091.95,573813.794975589, 0.019571489344200155,-0.03707610955491887,3.33026427934725e-07, 100224.0
7.72659656623814e+32,21509020612.77471,4082.46327621994,18996.86847904193,-16378.886730776845,-3740819895.2025356,4752679151.896289,-1710111226.164868, -0.05013369655284215,-0.0005559560485289156,-0.0071998530767315135,1.1933519999999997e+33,21509020612.77471,54913.003174739504,-1974102.396281976,1.395382631995174,-25101352689792.85,47513668905864.6,597903.2466314631, 0.019604276336763826,-0.03711326973551055,6.29575276853549e-08, 101952.0
7.72659656623814e+32,21509020612.77471,3172.247635116028,19122.668064492587,-16707.581429719732,-3677172788.906655,5082248113.091118,-1995216373.3658452, -0.06862000459148108,-0.0015290583533535949,-0.030357470578187846,1.1933519999999997e+33,21509020612.77471,55252.53799126784,-1974744.938620817,1.3940584447461022,-25100401059572.2,47479551598732.57,622010.7155594493, 0.019637148442904425,-0.037150480190544344,-1.9449181119439816e-07, 103680.0
7.72659656623814e+32,21509020612.77471,1967.565275812613,18706.074101915543,-17443.983704101473,-3632043314.967638,5410454672.884274,-2289488335.304682, -0.07504860458482818,-0.04181211430591665,-0.04567717809801964,1.1933519999999997e+33,21509020612.77471,55592.64195658287,-1975388.1253916556,1.388024584079538,-25099443565700.996,47445423198599.336,646057.8132535771, 0.019670078345568436,-0.03718775771854265,-4.6928014511003247e-07, 105408.0
7.72659656623814e+32,21509020612.77471,761.5297230552864,18426.270217598623,-18396.032057138702,-3608071178.726059,5730367438.200938,-2598151227.7711515, -0.06390575853774287,-0.014051882152243012,-0.0642670881245765,1.1933519999999997e+33,21509020612.77471,55933.316643484395,-1976031.9580190666,1.3771818195310597,-25098480198359.336,47411283694348.695,669962.4225478481, 0.019703096691367206,-0.03722513069067554,-7.549417163193702e-07, 107136.0
7.72659656623814e+32,21509020612.77471,-580.3992326252354,18225.343534113603,-19409.857051582047,-3605408009.199162,6047151081.223387,-2924407053.1882076, -0.08012200622105997,-0.014532627439029704,-0.05111626037479825,1.1933519999999997e+33,21509020612.77471,56274.56332763436,-1976676.4375278403,1.3613750645139655,-25097510947701.363,47377133074840.305,693640.7295819757, 0.01973618790492311,-0.03726251330551475,-1.0566956854558233e-06, 108864.0
7.72659656623814e+32,21509020612.77471,-2058.8023782492482,18173.912440834873,-20138.111947557583,-3626484826.235023,6360607429.321504,-3266212657.1502, -0.10748020054973204,0.013304559311665425,-0.03346679035495511,1.1933519999999997e+33,21509020612.77471,56616.38333041227,-1977321.5645666576,1.3402596505884958,-25096535803859.695,47342971328924.42,717003.9769355389, 0.019769344198158362,-0.03729998209168359,-1.3578263306496344e-06, 110592.0
